,id_depto,grupo_etario,habitantes
1959,06364,>65,8779.0
1960,06371,0-5,28038.0
1961,06385,12-18,2369.0
1962,06385,19-65,12883.0
1963,06399,12-18,1224.0
1964,06399,19-65,6718.0
1965,06406,12-18,1156.0
1966,06406,19-65,5997.0
1967,06408,12-18,19542.0
1968,06408,19-65,113393.0
1969,06410,>65,23821.0
1970,06420,0-5,7455.0
1971,06427,0-5,157034.0
1972,06434,12-18,46520.0
1973,06434,19-65,282237.0
1974,06448,6-11,1175.0
1975,06483,>65,5538.0
1976,06518,>65,4252.0
1977,06568,>65,52371.0
1978,06574,0-5,1501.0
1979,06581,0-5,6914.0
1980,06595,>65,16444.0
1981,06609,12-18,5012.0
1982,06609,19-65,25481.0
1983,06638,6-11,42505.0
1984,06644,>65,3684.0
1985,06648,6-11,12302.0
1986,06651,12-18,1455.0
1987,06651,19-65,9644.0
1988,06655,>65,1753.0
1989,06679,>65,2261.0
1990,06693,12-18,1546.0
1991,06693,19-65,8170.0
1992,06700,6-11,1822.0
1993,06707,12-18,3911.0
1994,06707,19-65,20289.0
1995,06714,12-18,4474.0
1996,06714,19-65,22960.0
1997,06728,0-5,2151.0
1998,06735,6-11,2443.0
1999,06749,12-18,18054.0
2000,06749,19-65,105553.0
2001,06756,>65,49470.0
2002,06760,12-18,35784.0
2003,06760,19-65,201932.0
2004,06805,6-11,44078.0
2005,06840,0-5,21166.0
2006,06861,6-11,19249.0
2007,06875,>65,3480.0
2008,06882,0-5,9976.0
2009,10014,>65,415.0
2010,10021,6-11,1720.0
2011,10035,>65,2800.0
2012,10042,12-18,2395.0
2013,10042,19-65,11866.0
2014,10056,0-5,394.0
2015,10063,6-11,1424.0
2016,10070,12-18,3265.0
2017,10070,19-65,15880.0
2018,10091,12-18,3038.0
2019,10091,19-65,16220.0
2020,10098,>65,1236.0
2021,10105,12-18,3068.0
2022,10105,19-65,15072.0
2023,10112,6-11,3303.0
2024,14014,6-11,127379.0
2025,14021,0-5,24253.0
2026,14035,6-11,3263.0
2027,14049,0-5,3125.0
2028,14056,>65,7921.0
2029,14070,0-5,371.0
2030,14077,6-11,399.0
2031,14084,>65,5176.0
2032,14105,>65,6009.0
2033,14112,>65,1533.0
2034,14119,>65,13373.0
2035,14133,>65,7336.0
2036,14140,6-11,20783.0
2037,14154,12-18,541.0
2038,14154,19-65,2583.0
2039,14168,6-11,2217.0
2040,14182,0-5,8748.0
2041,18021,12-18,47679.0
2042,18021,19-65,274081.0
2043,18028,12-18,3682.0
2044,18028,19-65,14815.0
2045,18042,6-11,1754.0
2046,18084,>65,3115.0
2047,18119,0-5,5442.0
2048,18126,0-5,2703.0
2049,18147,0-5,1512.0
2050,18168,0-5,6984.0
2051,22021,0-5,8579.0
2052,22039,0-5,745.0
2053,22056,6-11,1538.0
2054,22070,>65,1377.0
2055,22091,6-11,3024.0
2056,22105,12-18,3552.0
2057,22105,19-65,18030.0
2058,22119,>65,1054.0
2059,22126,6-11,1577.0
2060,22140,12-18,43342.0
2061,22140,19-65,263193.0
2062,22147,0-5,1707.0
2063,22154,6-11,1978.0
2064,22168,6-11,3902.0
2065,26014,12-18,3172.0
2066,26014,19-65,17390.0
2067,26021,12-18,23941.0
2068,26021,19-65,134133.0
2069,26028,6-11,189.0
2070,26035,0-5,3522.0
2071,26049,0-5,83.0
2072,26063,>65,82.0
2073,26070,0-5,137.0
2074,26077,6-11,13418.0
2075,26098,0-5,464.0
2076,30015,0-5,17901.0
2077,30028,0-5,6876.0
2078,30035,>65,2833.0
2079,30042,0-5,1461.0
2080,30049,12-18,6180.0
2081,30049,19-65,33778.0
2082,30056,6-11,11769.0
2083,30063,>65,1180.0
2084,30070,0-5,6549.0
2085,30084,0-5,27975.0
2086,34007,12-18,2207.0
2087,34007,19-65,8616.0
2088,34021,6-11,2095.0
2089,34042,12-18,2467.0
2090,34042,19-65,10819.0
2091,34049,12-18,11076.0
2092,34049,19-65,54596.0
2093,38007,12-18,2099.0
2094,38007,19-65,8658.0
2095,38021,0-5,23048.0
2096,38042,>65,6605.0
2097,38056,12-18,738.0
2098,38056,19-65,4236.0
2099,38077,12-18,352.0
2100,38077,19-65,1440.0
2101,38098,0-5,375.0
2102,42007,12-18,1168.0
2103,42007,19-65,6616.0
2104,42042,12-18,115.0
2105,42042,19-65,665.0
2106,42049,>65,305.0
2107,42063,0-5,110.0
2108,42070,>65,1540.0
2109,42105,6-11,6549.0
2110,42119,>65,1199.0
2111,42140,>65,1258.0
2112,46007,0-5,1353.0
2113,46014,0-5,15697.0
2114,46035,>65,1553.0
2115,46042,0-5,4579.0
2116,46049,>65,767.0
2117,46063,>65,839.0
2118,46077,>65,166.0
2119,46084,>65,911.0
2120,46105,12-18,307.0
2121,46105,19-65,1417.0
2122,46112,12-18,1864.0
2123,46112,19-65,9422.0
2124,50007,>65,18578.0
2125,50028,0-5,25349.0
2126,50042,0-5,1018.0
2127,50070,0-5,18163.0
2128,50084,0-5,5261.0
2129,50091,0-5,3475.0
2130,50098,12-18,15658.0
2131,50098,19-65,80345.0
2132,50105,12-18,23389.0
2133,50105,19-65,124020.0
2134,50126,12-18,5315.0
2135,50126,19-65,24010.0
2136,54014,6-11,7497.0
2137,54021,12-18,4620.0
2138,54021,19-65,19614.0
2139,54042,0-5,8721.0
2140,54063,>65,6114.0
2141,54070,12-18,5726.0
2142,54070,19-65,29650.0
2143,54077,>65,4414.0
2144,54091,6-11,13783.0
2145,54105,12-18,2956.0
2146,54105,19-65,13169.0
2147,54119,12-18,3903.0
2148,54119,19-65,17847.0
2149,58028,0-5,360.0
2150,58042,0-5,1298.0
2151,58049,6-11,2147.0
2152,58056,>65,3354.0
2153,58063,6-11,811.0
2154,58070,>65,1127.0
2155,58105,12-18,938.0
2156,58105,19-65,5152.0
2157,62014,12-18,4870.0
2158,62014,19-65,24839.0
2159,62021,0-5,11266.0
2160,62070,>65,1095.0
2161,62077,>65,3634.0
2162,62084,12-18,429.0
2163,62084,19-65,2555.0
2164,62091,0-5,1353.0
2165,66014,6-11,1080.0
2166,66028,6-11,61799.0
2167,66042,0-5,2069.0
2168,66049,>65,4989.0
2169,66070,0-5,676.0
2170,66091,12-18,271.0
2171,66091,19-65,975.0
2172,66098,0-5,760.0
2173,66105,0-5,875.0
2174,66112,12-18,5274.0
2175,66112,19-65,28713.0
2176,66126,6-11,19414.0
2177,66147,0-5,4735.0
2178,66154,0-5,674.0
2179,66161,6-11,1226.0
2180,70007,0-5,2958.0
2181,70035,12-18,5830.0
2182,70035,19-65,25044.0
2183,70042,12-18,13364.0
2184,70042,19-65,60439.0
2185,70056,>65,2842.0
2186,70063,>65,879.0
2187,70070,6-11,8963.0
2188,70091,12-18,2020.0
2189,70091,19-65,8394.0
2190,70098,0-5,5620.0
2191,70112,12-18,830.0
2192,70112,19-65,3837.0
2193,70126,12-18,3050.0
2194,70126,19-65,11432.0
2195,70133,12-18,845.0
2196,70133,19-65,3894.0
2197,74021,>65,1850.0
2198,74042,>65,1246.0
2199,74056,0-5,19681.0
2200,74063,6-11,373.0
2201,78021,>65,10781.0
2202,78035,0-5,1298.0
2203,78049,12-18,783.0
2204,78049,19-65,3793.0
2205,82014,0-5,5966.0
2206,82028,0-5,6793.0
2207,82035,>65,2352.0
2208,82042,0-5,14884.0
2209,82063,>65,63484.0
2210,82077,12-18,3817.0
2211,82077,19-65,18617.0
2212,82084,>65,162606.0
2213,82119,>65,19917.0
2214,82133,6-11,5622.0
2215,86007,12-18,1097.0
2216,86007,19-65,5307.0
2217,86014,>65,1261.0
2218,86028,>65,1804.0
2219,86049,6-11,31921.0
2220,86056,0-5,3908.0
2221,86077,>65,3370.0
2222,86084,6-11,929.0
2223,86091,0-5,1847.0
2224,86147,>65,5777.0
2225,86154,0-5,487.0
2226,86161,0-5,5435.0
2227,86168,6-11,1443.0
2228,86182,0-5,533.0
2229,86189,>65,895.0
2230,90007,0-5,4330.0
2231,90021,>65,9098.0
2232,90028,>65,3482.0
2233,90042,12-18,4108.0
2234,90042,19-65,20853.0
2235,90049,6-11,2167.0
2236,90063,12-18,11725.0
2237,90063,19-65,55489.0
2238,90098,12-18,2471.0
2239,90098,19-65,13431.0
2240,90105,0-5,15052.0
2241,90112,0-5,2185.0
2242,94008,>65,6035.0
2243,94011,0-5,581.0
2244,94015,6-11,7604.0
2245,06007,>65,2551.0
2246,06014,6-11,1184.0
2247,06042,>65,2940.0
2248,06049,>65,10723.0
2249,06063,>65,6918.0
2250,06070,6-11,3706.0
2251,06084,0-5,1608.0
2252,06091,6-11,35310.0
2253,06105,0-5,2830.0
2254,06134,6-11,8115.0
2255,06154,>65,2086.0
2256,06161,>65,2090.0
2257,06175,>65,3640.0
2258,06189,6-11,1368.0
2259,06196,12-18,2553.0
2260,06196,19-65,13698.0
2261,06203,>65,6181.0
2262,06224,>65,10420.0
2263,06245,0-5,4917.0
2264,06252,6-11,27457.0
2265,06260,12-18,40096.0
2266,06260,19-65,205790.0
2267,06280,0-5,3570.0
2268,06287,6-11,968.0
2269,06294,>65,2655.0
2270,06301,12-18,2208.0
2271,06301,19-65,11861.0
2272,06308,0-5,236.0
2273,06315,>65,2865.0
2274,06329,>65,1987.0
2275,06336,12-18,580.0
2276,06336,19-65,2809.0
2277,06343,>65,1913.0
2278,06351,0-5,1104.0
2279,06371,12-18,46012.0
2280,06371,19-65,273358.0
2281,06385,0-5,1801.0
2282,06392,6-11,3412.0
2283,06399,0-5,822.0
2284,06406,0-5,789.0
2285,06408,0-5,11620.0
2286,06420,12-18,11692.0
2287,06420,19-65,58093.0
2288,06427,12-18,214041.0
2289,06427,19-65,1102797.0
2290,06434,0-5,28133.0
2291,06455,>65,4138.0
2292,06462,6-11,1585.0
2293,06469,6-11,4008.0
2294,06505,>65,2459.0
2295,06515,>65,33890.0
2296,06525,>65,4928.0
2297,06539,>65,53763.0
2298,06553,>65,1121.0
2299,06560,6-11,65328.0
2300,06574,12-18,2428.0
2301,06574,19-65,11556.0
2302,06581,12-18,10861.0
2303,06581,19-65,59784.0
2304,06609,0-5,3474.0
2305,06623,>65,15849.0
2306,06630,6-11,511.0
2307,06651,0-5,998.0
2308,06658,>65,72038.0
2309,06665,6-11,4031.0
2310,06672,>65,2525.0
2311,06686,6-11,2284.0
2312,06693,0-5,1104.0
2313,06707,0-5,2716.0
2314,06714,0-5,3175.0
2315,06728,12-18,3015.0
2316,06728,19-65,15730.0
2317,06749,0-5,11498.0
2318,06760,0-5,24752.0
2319,06778,6-11,12095.0
2320,06812,6-11,259.0
2321,06833,6-11,5501.0
2322,06840,12-18,35036.0
2323,06840,19-65,224655.0
2324,06868,6-11,3608.0
2325,06882,12-18,15610.0
2326,06882,19-65,79490.0
2327,10007,>65,712.0
2328,10042,0-5,1697.0
2329,10056,12-18,554.0
2330,10056,19-65,2495.0
2331,10070,0-5,2352.0
2332,10077,6-11,429.0
2333,10091,0-5,2179.0
2334,10105,0-5,2024.0
2335,14021,12-18,34500.0
2336,14021,19-65,179134.0
2337,14028,6-11,6501.0
2338,14049,12-18,4456.0
2339,14049,19-65,20650.0
2340,14063,>65,15938.0
2341,14070,12-18,529.0
2342,14070,19-65,2840.0
2343,14147,>65,13883.0
2344,14154,0-5,345.0
2345,14182,12-18,12072.0
2346,14182,19-65,67387.0
2347,18014,>65,291.0
2348,18021,0-5,35160.0
2349,18028,0-5,2791.0
2350,18049,6-11,4138.0
2351,18056,>65,1001.0
2352,18077,>65,1274.0
2353,18098,>65,1263.0
2354,18105,6-11,5266.0
2355,18119,12-18,7503.0
2356,18119,19-65,32742.0
2357,18126,12-18,3676.0
2358,18126,19-65,17104.0
2359,18133,6-11,1882.0
2360,18147,12-18,1972.0
2361,18147,19-65,8562.0
2362,18161,6-11,2315.0
2363,18168,12-18,9133.0
2364,18168,19-65,42572.0
2365,18175,>65,1165.0
2366,22014,>65,2685.0
2367,22021,12-18,12481.0
2368,22021,19-65,61185.0
2369,22039,12-18,880.0
2370,22039,19-65,5206.0
2371,22043,>65,927.0
2372,22084,6-11,7273.0
2373,22105,0-5,2987.0
2374,22140,0-5,31821.0
2375,22147,12-18,1995.0
2376,22147,19-65,9406.0
2377,26014,0-5,2022.0
2378,26021,0-5,16668.0
2379,26035,12-18,5502.0
2380,26035,19-65,31186.0
2381,26049,12-18,115.0
2382,26049,19-65,753.0
2383,26056,>65,310.0
2384,26070,12-18,178.0
2385,26070,19-65,1215.0
2386,26084,6-11,638.0
2387,26091,6-11,1701.0
2388,26098,12-18,657.0
2389,26098,19-65,3613.0
2390,30015,12-18,23202.0
2391,30015,19-65,116955.0
2392,30028,12-18,8706.0
2393,30028,19-65,47447.0
2394,30042,12-18,2028.0
2395,30042,19-65,10049.0
2396,30049,0-5,4529.0
2397,30070,12-18,8762.0
2398,30070,19-65,44467.0
2399,30077,6-11,4082.0
2400,30084,12-18,39844.0
2401,30084,19-65,241630.0
2402,30088,6-11,2142.0
2403,30091,6-11,3068.0
2404,30105,>65,4832.0
2405,34007,0-5,1763.0
2406,34042,0-5,1864.0
2407,34049,0-5,8934.0
2408,34063,6-11,2783.0
2409,38007,0-5,1322.0
2410,38021,12-18,34888.0
2411,38021,19-65,198400.0
2412,38028,6-11,2442.0
2413,38056,0-5,539.0
2414,38063,>65,8476.0
2415,38077,0-5,282.0
2416,38098,12-18,565.0
2417,38098,19-65,3253.0
2418,38105,>65,231.0
2419,42007,0-5,769.0
2420,42028,>65,912.0
2421,42035,6-11,1345.0
2422,42042,0-5,99.0
2423,42063,12-18,193.0
2424,42063,19-65,864.0
2425,42077,6-11,590.0
2426,42084,6-11,46.0
2427,42098,>65,1186.0
2428,42112,6-11,1350.0
2429,42126,6-11,1070.0
2430,42147,6-11,506.0
2431,46007,12-18,1863.0
2432,46007,19-65,9985.0
2433,46014,12-18,23880.0
2434,46014,19-65,135127.0
2435,46042,12-18,7421.0
2436,46042,19-65,35964.0
2437,46056,>65,314.0
2438,46091,6-11,538.0
2439,46098,>65,287.0
2440,46105,0-5,209.0
2441,46112,0-5,1310.0
2442,46119,6-11,429.0
2443,50028,12-18,35018.0
2444,50028,19-65,192202.0
2445,50042,12-18,1302.0
2446,50042,19-65,7219.0
2447,50063,>65,16850.0
2448,50070,12-18,25291.0
2449,50070,19-65,130945.0
2450,50084,12-18,7111.0
2451,50084,19-65,36933.0
2452,50091,12-18,4793.0
2453,50091,19-65,23212.0
2454,50098,0-5,11642.0
2455,50105,0-5,17237.0
2456,50112,>65,2022.0
2457,50126,0-5,3810.0
2458,54007,6-11,5788.0
2459,54021,0-5,3758.0
2460,54028,6-11,40783.0
2461,54035,>65,853.0
2462,54042,12-18,11407.0
2463,54042,19-65,53272.0
2464,54049,>65,2072.0
2465,54056,>65,4296.0
2466,54070,0-5,4430.0
2467,54098,6-11,7468.0
2468,54105,0-5,2346.0
2469,54112,6-11,4904.0
2470,54119,0-5,3369.0
2471,58014,>65,807.0
2472,58021,6-11,316.0
2473,58028,12-18,540.0
2474,58028,19-65,3027.0
2475,58042,12-18,2044.0
2476,58042,19-65,11613.0
2477,58084,>65,482.0
2478,58091,>65,1302.0
2479,58105,0-5,721.0
2480,62014,0-5,3407.0
2481,62021,12-18,16295.0
2482,62021,19-65,102388.0
2483,62042,6-11,37152.0
2484,62084,0-5,337.0
2485,62091,12-18,1884.0
2486,62091,19-65,10142.0
2487,66007,>65,4720.0
2488,66021,6-11,2036.0
2489,66042,12-18,3002.0
2490,66042,19-65,14670.0
2491,66070,12-18,938.0
2492,66070,19-65,3206.0
2493,66077,>65,1030.0
2494,66091,0-5,167.0
2495,66098,12-18,1064.0
2496,66098,19-65,5201.0
2497,66105,12-18,1091.0
2498,66105,19-65,3939.0
2499,66112,0-5,4326.0
2500,66119,>65,586.0
2501,66133,>65,1941.0
2502,66140,>65,3542.0
2503,66147,12-18,6128.0
2504,66147,19-65,30195.0
2505,66154,12-18,964.0
2506,66154,19-65,4392.0
2507,70007,12-18,4162.0
2508,70007,19-65,17922.0
2509,70035,0-5,4319.0
2510,70042,0-5,9879.0
2511,70049,6-11,945.0
2512,70091,0-5,1586.0
2513,70098,12-18,7378.0
2514,70098,19-65,36623.0
2515,70105,>65,1993.0
2516,70112,0-5,614.0
2517,70126,0-5,2294.0
2518,70133,0-5,679.0
2519,74028,>65,3120.0
2520,74049,6-11,3659.0
2521,74056,12-18,31276.0
2522,74056,19-65,161505.0
2523,78028,6-11,2815.0
2524,78035,12-18,1415.0
2525,78035,19-65,7741.0
2526,78049,0-5,585.0
2527,82014,12-18,8306.0
2528,82014,19-65,51620.0
2529,82028,12-18,9828.0
2530,82028,19-65,55670.0
2531,82042,12-18,20506.0
2532,82042,19-65,119730.0
2533,82049,6-11,19144.0
2534,82056,6-11,6722.0
2535,82070,>65,13719.0
2536,82077,0-5,2720.0
2537,82098,>65,3176.0
2538,82105,6-11,7813.0
2539,86007,0-5,804.0
2540,86056,12-18,5128.0
2541,86056,19-65,20123.0
2542,86091,12-18,2441.0
2543,86091,19-65,10703.0
2544,86133,>65,2214.0
2545,86154,12-18,627.0
2546,86154,19-65,3209.0
2547,86161,12-18,7095.0
2548,86161,19-65,31246.0
2549,86175,6-11,1345.0
2550,86182,12-18,716.0
2551,86182,19-65,2751.0
2552,90007,12-18,5743.0
2553,90007,19-65,26634.0
2554,90014,6-11,25245.0
2555,90042,0-5,2908.0
2556,90063,0-5,8542.0
2557,90098,0-5,1828.0
2558,90105,12-18,20891.0
2559,90105,19-65,104523.0
2560,90112,12-18,2881.0
2561,90112,19-65,13765.0
2562,90119,6-11,10227.0
2563,94011,12-18,779.0
2564,94011,19-65,3616.0
